city,latitude,longitude,post_code,timezone,minimum_delivery_time,minimum_order_amount,minimum_pickup_time,name,rating,review_number,review_with_comment_number,vertical,vertical_parent,delivery_provider,is_active,is_new,is_promoted,dine_in,main_cuisine
Bahawalpur,29.40667235,71.68624045,63100,Asia/Karachi,18200,0,10,Al-Farooq Food Cafe (Jail Rd),3.4,1306,0,restaurants,Restaurant,dine_in,True,False,False,True,Pakistani
Bahawalpur,29.39440668,71.66028214,63100,Asia/Karachi,18195,0,10,Edenrobe - Ace Galleria,0.0,0,0,fashion,Shop,platform_delivery,True,False,False,False,
Bahawalpur,29.3878523,71.7129434,63100,Asia/Karachi,0,0,15,Papa's Kitchen,3.6,407,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Bahawalpur,29.4014183,71.6649888,63100,Asia/Karachi,18190,0,5,Al Rehman Karachi Zaiqa Biryani,3.7,85,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Bahawalpur,29.39979625,71.6651528,63100,Asia/Karachi,18190,0,5,Karachi Biryani - Bahawalpur,4.0,2350,0,restaurants,Restaurant,dine_in,True,False,False,True,Biryani
Bahawalpur,29.3942508,71.66252065,bahawapur 63100,Asia/Karachi,18195,0,15,PIZZA & PARATHA,4.0,765,0,restaurants,Restaurant,dine_in,True,False,False,True,Pizza
Bahawalpur,29.3675761,71.6638816,63100,Asia/Karachi,18190,0,10,The Kitchen Crew,3.6,67,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Bahawalpur,29.38813425,71.6714851,63100,Asia/Karachi,18195,0,10,LUQMAN RESTAURANT,3.9,11,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Bahawalpur,29.3928567,71.6744893,63100,Asia/Karachi,18195,0,10,Ali Food Point,4.3,61,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Bahawalpur,29.393648,71.6921204,63100,Asia/Karachi,18195,0,10,AL-Rehman Burger & Shawarma Point,2.7,9,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Bahawalpur,29.3928329,71.6745638,4000,Asia/Karachi,18195,0,10,Mystery Flavours,3.6,39,0,restaurants,Restaurant,platform_delivery,True,False,False,False,
Bahawalpur,29.388022,71.712978,63100,Asia/Karachi,18205,0,15,Muffinns Cafe & Grill,4.0,964,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Bahawalpur,29.39445,71.66457,63100,Asia/Karachi,18190,0,5,Al-Hassan Lahori Chicken Shawarma & Food Point,3.7,1355,0,restaurants,Restaurant,platform_delivery,True,False,False,False,
Bahawalpur,29.3579746,71.6933233,63100,Asia/Karachi,0,0,15,VILLAGE RESTAURANT,3.2,13,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Bahawalpur,29.384611,71.660966,63100,Asia/Karachi,18200,0,15,Kebabish Grill Restaurant,4.1,602,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Bahawalpur,29.4001798,71.684235,63100,Asia/Karachi,18200,0,15,Pizza Zee and fast food - Jail Road,2.8,213,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pizza
Bahawalpur,29.39975425,71.66997313,63100,Asia/Karachi,18195,0,10,Mezban Nihari & Restaurant,3.8,42,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Bahawalpur,29.39210835,71.6700701,63100,Asia/Karachi,18195,0,10,New Shaigan Fast Food & Pizza,3.9,3074,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Bahawalpur,29.3913619,71.6578153,63100,Asia/Karachi,0,0,15,SERVAID Pharmacy - Bahawalpur Br.,0.0,0,0,pharmacies,Shop,platform_delivery,True,False,False,False,
Bahawalpur,29.39644,71.6651,63100,Asia/Karachi,0,0,12,Shokat Naz Foods,3.9,839,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Bahawalpur,29.39281,71.6744911,63100,Asia/Karachi,18195,0,10,Anmol Kitchen,3.9,153,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Bahawalpur,29.39872512,71.66313931,63100,Asia/Karachi,0,0,15,MOHSIN SHAWARMA,3.7,367,0,restaurants,Restaurant,dine_in,True,False,False,True,
Bahawalpur,29.39936162,71.66925587,63100,Asia/Karachi,0,0,15,DADA PULAO (دادا پُلاو),4.8,5,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Bahawalpur,29.4001769,71.684135,63100,Asia/Karachi,18195,0,10,Big City Pizza - Bahawalpur,2.5,62,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pizza
Sadiqabad,28.3023254,70.1362281,64350,Asia/Karachi,17825,0,10,63 Cafe,3.6,68,0,restaurants,Restaurant,platform_delivery,True,False,False,False,
Sadiqabad,28.29976915,70.13230485,64350,Asia/Karachi,17825,0,10,Hashim Refreshment Fish Tikka & BBQ (Al-mashhoor Piddi Fruit Walay),3.9,432,0,restaurants,Restaurant,platform_delivery,True,False,False,False,
Sadiqabad,28.32119255,70.1216751,64350,Asia/Karachi,0,0,15,LAHORI DATA CHICKEN SHAWARMA & BURGER( SATELLITE CHOWK),3.0,43,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Burgers
Sadiqabad,28.31451559,70.13192862,64350,Asia/Karachi,17825,0,10,Chickeno Grill,3.8,8,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Sadiqabad,28.3019765,70.1349269,64350,Asia/Karachi,0,0,12,Shawarma Empire,3.4,327,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Sadiqabad,28.2922623,70.1330501,64350,Asia/Karachi,17825,0,10,Brothers Cafe,3.9,45,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Sadiqabad,28.3143741,70.13204125,64350,Asia/Karachi,17830,0,15,Chickeno,3.7,315,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pizza
Sadiqabad,28.29643,70.129519,64350,Asia/Karachi,17820,0,10,New Student Biryani and Refreshment,3.0,23,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Sadiqabad,28.3012915,70.1333346,64350,Asia/Karachi,0,0,15,Lahori Chicken Shawarma,3.6,537,0,restaurants,Restaurant,platform_delivery,True,False,False,False,
Sadiqabad,28.3018691,70.1328924,64350,Asia/Karachi,17830,0,15,GN Pizza House,3.8,12,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pizza
Sadiqabad,28.2946192,70.1231693,64350,Asia/Karachi,17820,0,5,Shah G samosa shop,3.4,235,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Sadiqabad,28.3031352,70.1084255,64350,Asia/Karachi,17820,0,10,Big City Pizza - Sadiqabad,2.4,24,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pizza
Sadiqabad,28.307527,70.1327039,64350,Asia/Karachi,17825,0,10,Qasim Burger Refreshment point,3.4,89,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Sadiqabad,28.301699,70.129904,64350,Asia/Karachi,0,0,12,Hajvery Haleem and Naan Kulcha Shop,3.7,580,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Sadiqabad,28.29371005,70.1229282,64350,Asia/Karachi,0,0,15,Gul Bakers (Tillu Road),3.4,58,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Desserts
Sadiqabad,28.294948,70.1231691,64350,Asia/Karachi,0,0,15,Chicken Valley,3.5,123,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Sadiqabad,28.308155,70.132437,64350,Asia/Karachi,17820,0,5,Lahori Naan Kalcha Shop,3.6,127,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Sadiqabad,28.29968805,70.13235265,64350,Asia/Karachi,17825,0,10,Bagga Restaurant,3.8,1104,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Sadiqabad,28.2997617,70.1323737,64350,Asia/Karachi,17820,0,5,Bagga Refreshment,3.7,261,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Desserts
Sadiqabad,28.3031352,70.1084255,64350,Asia/Karachi,17825,0,15,DAMN! Burgers - Sadiqabad,3.1,48,0,restaurants,Restaurant,platform_delivery,True,False,False,False,American
Sadiqabad,28.29237345,70.1329785,64350,Asia/Karachi,17825,0,15,Sajjad Refreshment Shop,2.9,22,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Sadiqabad,28.3211196,70.1215949,64350,Asia/Karachi,17820,0,10,Mushtaq Cake Palace & Bakers,3.5,23,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Cakes & Bakery
Sadiqabad,28.2997388,70.1322898,64350,Asia/Karachi,17825,0,10,Hashim Refreshment,3.7,9,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Healthy Food
Sadiqabad,28.30700695,70.1188686,64350,Asia/Karachi,0,0,12,Sultan Hotel & Restaurant,3.3,143,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Sadiqabad,28.3044811,70.1361414,64350,Asia/Karachi,17825,0,10,Al Makkah Sasta Hotel,3.8,1095,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Sadiqabad,28.307349,70.132723,64350,Asia/Karachi,0,0,12,Happy Bhai,3.8,474,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Sadiqabad,28.30228914,70.13631039,64350,Asia/Karachi,17825,0,10,Pizza 63,3.7,535,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pizza
Sadiqabad,28.3010951,70.13186255,64350,Asia/Karachi,17825,0,10,Pizza King by Qadri Refreshment,3.6,343,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Sadiqabad,28.3031352,70.1084255,64350,Asia/Karachi,17825,0,15,Jackson's Fried Chicken - Sadiqabad,3.5,36,0,restaurants,Restaurant,platform_delivery,True,False,False,False,American
Sadiqabad,28.30691211,70.11903423,64350,Asia/Karachi,0,0,15,Sultan BBQ,3.0,43,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Sadiqabad,28.30159805,70.1323442,64350,Asia/Karachi,17820,0,5,Karachi Restaurant,3.7,123,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Sadiqabad,28.3031352,70.1084255,64350,Asia/Karachi,17825,0,15,Pizza Press,3.9,1352,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pizza
Sadiqabad,28.2984967,70.1399034,64350,Asia/Karachi,0,0,12,Food Bar,3.3,20,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Sadiqabad,28.3008683,70.13038476,64350,Asia/Karachi,17820,0,10,Hafiz Foods and Refreshment,2.8,10,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Sadiqabad,28.3031352,70.1084255,64350,Asia/Karachi,17820,0,10,Crispy Planet - Sadiqabad,2.0,4,0,restaurants,Restaurant,platform_delivery,True,False,False,False,American
Sadiqabad,28.307527,70.1327039,64350,Asia/Karachi,17820,0,5,Qasim Burger Dahi Bhaly and Chicken Vegetable soup,3.3,54,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Burgers
Sadiqabad,28.3044811,70.1361414,64350,Asia/Karachi,0,0,15,Al-Mashoor Al-Makkah Katta Karahi,3.7,424,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Sadiqabad,28.2920583,70.1230767,64350,Asia/Karachi,0,0,15,New Al Maida Shawarma & Paratha Roll,0.0,0,0,restaurants,Restaurant,platform_delivery,True,True,False,False,Fast Food
Sadiqabad,28.3018602,70.13299215,64350,Asia/Karachi,17825,0,10,Ghulam Nabi (GN) BBQ House,3.9,840,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pizza
Sadiqabad,28.3019917,70.1348614,64350,Asia/Karachi,0,0,15,Lahori Chicken Shawarma (old),3.5,59,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Sadiqabad,28.307393,70.13285,64350,Asia/Karachi,17820,0,10,Habib Bakery - Link Road Sadiqabad,3.7,166,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Desserts
Sadiqabad,28.30151065,70.1325256,64350,Asia/Karachi,17820,0,5,Ghulam Nabi (GN) Restaurant,3.8,1140,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Sadiqabad,28.3002054,70.13182814,64350,Asia/Karachi,17820,0,10,Menu - Sadiqabad,0.0,0,0,specialty_and_ethnic,Shop,platform_delivery,True,False,False,False,
Sadiqabad,28.3001302,70.1319707,64350,Asia/Karachi,0,0,15,KPK Shinwari Chapli Kabab,3.7,19,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Sadiqabad,28.31871655,70.1269112,64350,Asia/Karachi,0,0,15,Babar Hotel,4.0,380,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Sadiqabad,28.2997663,70.1323893,64350,Asia/Karachi,0,0,15,Bagga Bar B.Q,3.8,289,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Sadiqabad,28.3031672,70.10853462,64350,Asia/Karachi,17820,0,10,New Sultan Restaurant  BBQ and Paratha House,3.5,514,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Sadiqabad,28.301982,70.134615,64350,Asia/Karachi,17825,0,10,Hot Chicks,3.9,1030,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pizza
Sadiqabad,28.302905,70.134405,64350,Asia/Karachi,17820,0,5,Shama Biryani Point 1 (water Supply Road),3.4,65,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Biryani
Sadiqabad,28.3010418,70.1318838,64350,Asia/Karachi,17820,0,5,Qadri Pulao Centre,3.4,13,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Sadiqabad,28.3031907,70.101343,64350,Asia/Karachi,0,0,15,Taste Inn by Dera Salateen,2.9,23,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Sadiqabad,28.307285,70.132913,64350,Asia/Karachi,17825,0,10,Sajawal Restaurant,3.8,872,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Sadiqabad,28.30107335,70.1318767,64350,Asia/Karachi,17820,0,5,Qadri Burger Shop & Chicken Shwarma,3.8,1781,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Burgers
Larkana,27.55062294,68.21138,74200,Asia/Karachi,45,0,40,KFC - Larkana,4.1,3653,0,restaurants,Restaurant,vendor_delivery,True,False,False,False,Fried Chicken
Larkana,27.559421,68.203759,77150,Asia/Karachi,0,0,15,Jackson's Fried Chicken - Larkana,3.1,10,0,restaurants,Restaurant,platform_delivery,True,False,False,False,American
Larkana,27.55262115,68.2158381,77150,Asia/Karachi,17385,0,5,Karachi Haleem and Sheer Mall,4.0,1572,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Larkana,27.5514945,68.21218435,77150,Asia/Karachi,17380,0,5,Old Nadir Hotel,3.6,715,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Larkana,27.5594429,68.2037805,77150,Asia/Karachi,0,0,15,Crispy Planet - Larkana,2.4,10,0,restaurants,Restaurant,platform_delivery,True,False,False,False,American
Larkana,27.5504088,68.2113922,77150,Asia/Karachi,17385,0,10,LFC Broast and Burger,3.6,306,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Larkana,27.559421,68.203759,77150,Asia/Karachi,0,0,15,DAMN! Burgers - Larkana,3.1,45,0,restaurants,Restaurant,platform_delivery,True,False,False,False,American
Larkana,27.5594735,68.2037996,77150,Asia/Karachi,0,0,15,360 Super Haleem,2.9,39,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pizza
Larkana,27.5587948,68.20252765,77150,Asia/Karachi,17380,0,10,Haq Baho Sultan Shawarma,3.5,24,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Larkana,27.56420695,68.2099458,77150,Asia/Karachi,17385,0,10,Shaikh's Kitchen Larkana,4.4,11,0,restaurants,Restaurant,platform_delivery,True,True,False,False,Pakistani
Larkana,27.5500157,68.21110863,77150,Asia/Karachi,17395,0,20,Pizza Corner,3.7,1681,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pizza
Larkana,27.5508256,68.203658,77150,Asia/Karachi,17385,0,15,Charcoal BBQ n Grill-Larkana,3.6,173,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Larkana,27.5514052,68.2122749,77150,Asia/Karachi,0,0,15,Citi Bakers and Sweets,4.3,416,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Cakes & Bakery
Larkana,27.5532967,68.213635,77150,Asia/Karachi,0,0,15,Apple Hotel,3.3,38,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Larkana,27.549496,68.210591,65200,Asia/Karachi,17380,0,5,Dolphin Bakers - Station Road,3.8,592,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Cakes & Bakery
Larkana,27.5517905,68.2150901,77150,Asia/Karachi,0,0,12,Karachi Burger,4.1,544,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Larkana,27.55879405,68.2026524,771550,Asia/Karachi,0,0,15,Pizza Crust By BiTE Larkana,3.9,1243,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pizza
Larkana,27.56018025,68.19729425,77150,Asia/Karachi,0,0,15,Biryaniyah- By Engineer,3.0,33,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Beverages
Larkana,27.55290344,68.21529434,77150,Asia/Karachi,17380,0,5,Big Sip,3.8,10,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Healthy Food
Larkana,27.55041575,68.211377,77150,Asia/Karachi,17390,0,15,Al-Maida BBQ Grill,2.7,70,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Larkana,27.5555994,68.2139577,77150,Asia/Karachi,17380,0,5,THE LARKANA BAKERY,3.8,194,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Cakes & Bakery
Larkana,27.55232583,68.21290381,77150,Asia/Karachi,17380,0,5,Hafiz Sweets,4.0,297,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Desserts
Larkana,27.552326,68.2128356,77150,Asia/Karachi,17380,0,5,Sony Sweets,3.8,242,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Cakes & Bakery
Larkana,27.5588856,68.2026686,77150,Asia/Karachi,17385,0,10,BITE Food,3.7,246,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Larkana,27.5520705,68.2150944,77150,Asia/Karachi,17380,0,5,Al-Haseeb Hotel,3.7,350,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Larkana,27.558773,68.20249355,77150,Asia/Karachi,0,0,15,Bite Shuwarma,3.4,883,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Shawarma
Larkana,27.5594429,68.2037805,77150,Asia/Karachi,0,0,15,Big City Pizza - Larkana,0.0,0,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pizza
Larkana,27.5594429,68.2037805,77150,Asia/Karachi,0,0,15,Pizza 360°,3.6,174,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pizza
Larkana,27.5588642,68.20268095,77150,Asia/Karachi,17385,0,10,BiTE Rolls & BBQ,3.8,4766,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Larkana,27.5503302,68.2112986,77150,Asia/Karachi,17380,0,5,SILVER SPOON ICE CREAM,4.2,618,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Desserts
Larkana,27.58114598,68.2188213,77150,Asia/Karachi,17390,0,10,LARKANA HOTEL,3.5,165,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Larkana,27.5566603,68.213448,77150,Asia/Karachi,17380,0,5,Menu - Larkana,5.0,2,0,specialty_and_ethnic,Shop,platform_delivery,True,False,False,False,
Larkana,27.55287589,68.21528173,77150,Asia/Karachi,17380,0,5,New Hafiz Sweets & Pakora,3.5,53,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Larkana,27.55218686,68.21513946,77150,Asia/Karachi,0,0,15,Khan Fast Food & Rolls,3.5,278,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Larkana,27.5528252,68.21540165,77150,Asia/Karachi,17380,0,5,New Student Biryani & Pakwan Centre Larkana,3.7,972,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Biryani
Larkana,27.5401571,68.1917326,77150,Asia/Karachi,0,0,15,Hot n Roll,3.6,548,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Sahiwal,30.67168407,73.1094888,57000,Asia/Karachi,18545,0,10,Edenrobe - SWL,0.0,0,0,fashion,Shop,platform_delivery,True,False,False,False,
Sahiwal,30.67845315,73.0902087,57000,Asia/Karachi,18535,0,5,BANNU PULAO,4.1,130,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Sahiwal,30.6623952,73.1120567,57000,Asia/Karachi,0,0,12,SR Foods,3.2,163,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Sahiwal,30.67391305,73.08368985,57000,Asia/Karachi,18540,0,10,Big City Pizza - Sahiwal,2.4,9,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pizza
Sahiwal,30.67587081,73.08240346,57000,Asia/Karachi,18535,0,10,Mr Samosa by Iqbal Sweet House,3.1,61,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Savouries
Sahiwal,30.6653646,73.1133813,57000,Asia/Karachi,0,0,12,City Ice Bar,4.0,189,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Desserts
Sahiwal,30.6743822,73.08557985,57000,Asia/Karachi,0,0,15,Tea O' Clock,3.8,55,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Sahiwal,30.6877088,73.10436305,57000,Asia/Karachi,18545,0,15,Zee Eleven Fast Food,3.5,106,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Sahiwal,30.6730474,73.09214585,57000,Asia/Karachi,0,0,12,CVC (Choco Vanilla Cup & Shakes),4.5,483,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Desserts
Sahiwal,30.67391305,73.08368985,57000,Asia/Karachi,18540,0,15,Jackson's Fried Chicken - Sahiwal,1.0,2,0,restaurants,Restaurant,platform_delivery,True,False,False,False,American
Sahiwal,30.6737123,73.08363865,57000,Asia/Karachi,18540,0,15,Gilgit Baltistan Chinese,4.1,1391,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Chinese
Sahiwal,30.66512345,73.10532715,57000,Asia/Karachi,18540,0,10,Food Land,3.2,46,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Burgers
Sahiwal,30.6710777,73.0934307,57000,Asia/Karachi,0,0,12,Kings & Queens Restaurant,3.9,324,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pizza
Sahiwal,30.7020423,73.0832836,57000,Asia/Karachi,18540,0,10,Al-Qasmia Restaurant and Tikka Shop,4.3,13,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Sahiwal,30.67848367,73.08876289,57000,Asia/Karachi,0,0,15,Sip & Fresh by Tummies,2.5,2,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Desserts
Sahiwal,30.67431758,73.09163648,57000,Asia/Karachi,18540,0,10,Daana Paani,3.4,27,0,restaurants,Restaurant,platform_delivery,True,False,False,False,
Sahiwal,30.66622335,73.1065845,57000,Asia/Karachi,18540,0,5,Fresh Juice Corner,3.9,287,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Beverages
Sahiwal,30.64842,73.09752,57000,Asia/Karachi,0,0,12,Al Karam Food Point,3.5,94,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Sahiwal,30.66785735,73.11909135,57000,Asia/Karachi,0,0,12,Karachi Hot in Roll Barbeque,4.0,683,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Sahiwal,30.68948825,73.09656105,57000,Asia/Karachi,18545,0,15,Abdullah Food Point,3.9,87,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Sahiwal,30.6729475,73.1068259,57000,Asia/Karachi,18545,0,15,New Chinese Club,3.9,529,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Chinese
Sahiwal,30.645397,73.074591,54000,Asia/Karachi,60,0,20,KFC - Sahiwal,3.8,2282,0,restaurants,Restaurant,vendor_delivery,True,False,False,False,Fried Chicken
Sahiwal,30.6722723,73.1147309,57000,Asia/Karachi,18540,0,5,Decent Bakery and Sweets,3.8,767,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Cakes & Bakery
Sahiwal,30.6680061,73.1060816,57000,Asia/Karachi,18535,0,5,Shakoor Ice Bar,4.0,973,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Desserts
Sahiwal,30.66504,73.105077,57000,Asia/Karachi,18545,0,15,Pizza House,4.0,1311,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pizza
Sahiwal,30.64479375,73.07040085,57000,Asia/Karachi,18535,0,15,Usmania Restaurant,1.8,5,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Sahiwal,30.6670637,73.111481,57000,Asia/Karachi,0,0,15,Karachi Biryani,3.2,95,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Biryani
Sahiwal,30.6602698,73.1064485,57000,Asia/Karachi,18540,0,10,Lahore Tikka House - Railway Road,3.8,93,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Sahiwal,30.6788033,73.08144835,57000,Asia/Karachi,18535,0,10,Aunty's Dhaaba,3.6,676,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Sahiwal,30.6761,73.109146,57000,Asia/Karachi,0,0,12,Malmo Foodyzz,3.8,443,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Sahiwal,30.6636017,73.0989088,57000,Asia/Karachi,18540,0,10,Menu - Sahiwal,4.4,15,0,specialty_and_ethnic,Shop,platform_delivery,True,False,False,False,
Sahiwal,30.6643021,73.1139735,57000,Asia/Karachi,0,0,12,Ahmed Burger,3.3,332,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Sahiwal,30.675457,73.082542,57000,Asia/Karachi,18535,0,10,New Karachi Restaurant,3.8,109,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Sahiwal,30.6751847,73.08084495,57000,Asia/Karachi,18535,0,5,Fine Milk Shop,4.0,625,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Sahiwal,30.6789167,73.1123056,57000,Asia/Karachi,18545,0,10,Rice & Food,3.7,3,0,restaurants,Restaurant,platform_delivery,True,True,False,False,Pakistani
Sahiwal,30.67614345,73.0806179,57000,Asia/Karachi,0,0,15,Shawarma Express,3.9,1712,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Shawarma
Sahiwal,30.6603646,73.10537525,57000,Asia/Karachi,18540,0,10,Khan Ge Bannu Beef Pulaow,3.3,106,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Sahiwal,30.66593705,73.10679985,57000,Asia/Karachi,18540,0,10,Hafiz Food Corner - HFC,3.8,248,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
Sahiwal,30.6554092,73.1165466,57000,Asia/Karachi,0,0,15,Pizza 60,2.2,13,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Fast Food
Sahiwal,30.6750375,73.088174,57000,Asia/Karachi,18535,0,10,Lala's Cuisine,3.7,95,0,restaurants,Restaurant,platform_delivery,True,False,False,False,Pakistani
